Iconuc-1 ;Iconuc-2 ;Tabarnuc-1 ;Tabarnuc-2 ;NucPlusUltra-1 ;NucPlusUltra-2 ; Gazby ; Pégaz-1 ; Pégaz-2 ; Samagaz ; Omaïgaz-1 ; Omaïgaz-2 ; Gastafiore ;Igaznodon-1 ;Igaznodon-2 ;Coron-1 ;Coron-2 ;Mockingjay ;Lantier ;Tacotac ;TicEtTac ;Hydro ; STEP pompage ; STEP turbinage; STEP_stock ; Batterie injection ; Batterie soutirage ; Batterie Stock ; RES ; load ; Net load 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 513.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;2068 ;  7481 ; 5413 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2430.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2235 ;  8365 ; 6130 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2599.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2666 ;  8965 ; 6299 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2529.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3165 ;  9394 ; 6229 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1060.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3685 ;  9645 ; 5960 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 840.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;4126 ;  9866 ; 5740 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 573.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;4556 ;  10029 ; 5473 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 399.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;4636 ;  9935 ; 5299 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1413.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;4802 ;  9915 ; 5113 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1250.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;4725 ;  9675 ; 4950 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 988.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;4438 ;  9456 ; 5018 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1412.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;3862 ;  9304 ; 5442 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 24.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;3132 ;  9356 ; 6224 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2860.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2337 ;  9227 ; 6890 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2972.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1683 ;  8685 ; 7002 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2932.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1403 ;  8365 ; 6962 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1305.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1304 ;  8809 ; 7505 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3502.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1300 ;  8832 ; 7532 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 565.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1321 ;  8086 ; 6765 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 187.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1257 ;  7644 ; 6387 
900.0 ; 0.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2224.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1367 ;  7321 ; 5954 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 244.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1404 ;  6948 ; 5544 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 187.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;1374 ;  6861 ; 5487 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2258.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1440 ;  7128 ; 5688 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1719.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1614 ;  7733 ; 6119 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2168.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1985 ;  8553 ; 6568 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3207.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2531 ;  9168 ; 6637 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1893.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3282 ;  9575 ; 6293 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1451.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3955 ;  9806 ; 5851 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2098.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;4509 ;  10037 ; 5528 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 861.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;4888 ;  10149 ; 5261 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 307.0 ;0.0 ; -0.0; 0.0 ;0.0 ; 0.0 ; -0.0 ;5335 ;  10042 ; 4707 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1139.0 ;0.0 ; -0.0; 0.0 ;0.0 ; -0.0 ; 0.0 ;5478 ;  10047 ; 4569 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1195.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; 0.0 ;0.0 ; 0.0 ; 0.0 ;5547 ;  9842 ; 4295 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 905.0 ;0.0 ; -0.0; -0.0 ;0.0 ; -0.0 ; -0.0 ;5313 ;  9648 ; 4335 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1094.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;4986 ;  9510 ; 4524 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1976.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;4144 ;  9550 ; 5406 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2187.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3787 ;  9404 ; 5617 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1813.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3588 ;  8831 ; 5243 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 583.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3507 ;  8490 ; 4983 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1982.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3540 ;  8952 ; 5412 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 824.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3736 ;  8960 ; 5224 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 85.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;3662 ;  8147 ; 4485 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 53.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;3259 ;  7712 ; 4453 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 940.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3028 ;  7398 ; 4370 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 77.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2561 ;  7038 ; 4477 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 12.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2554 ;  6966 ; 4412 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1403.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;2402 ;  7235 ; 4833 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2065.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2343 ;  7838 ; 5495 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 879.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2500 ;  8679 ; 6179 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2541.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2722 ;  9293 ; 6571 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 410.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3094 ;  9704 ; 6610 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 567.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3157 ;  9924 ; 6767 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 592.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3326 ;  10118 ; 6792 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2728.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3418 ;  10176 ; 6758 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 433.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3373 ;  10006 ; 6633 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2597.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3299 ;  9926 ; 6627 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2125.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;3478 ;  9633 ; 6155 
900.0 ; 706.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3354 ;  9360 ; 6006 
900.0 ; 779.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3088 ;  9167 ; 6079 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 123.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2901 ;  9224 ; 6323 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 449.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2449 ;  9098 ; 6649 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 199.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2129 ;  8528 ; 6399 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2098.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2038 ;  8166 ; 6128 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2730.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1840 ;  8600 ; 6760 
